25376,26301
26230,26152
25185,26208
25729,25500
25721,26267
26049,25421
25816,26353
26503,26105
25933,25529
26000,26192
25820,26239
25917,26557
26148,26213
26515,26335
26003,25556
25841,26325
26020,26214
26349,26186
26599,26114
26740,26198
25668,26212
25975,26168
26540,26229
26043,26905
26020,26284
26164,26261
25799,26204
26672,26300
26886,26159
26273,25549
26640,26225
25738,26188
26219,26252
27742,26206
27109,26254
26568,26313
26782,26164
26628,25593
26143,26259
26488,26196
27293,26227
27176,26214
26745,26194
27066,26985
27104,26166
28168,26379
26050,26383
27375,26270
26299,25610
27041,26267
26347,26454
26771,26141
27190,26960
27387,26228
26761,25516
27443,26242
27096,41307
28701,41431
27401,26414
26928,25471
27851,26202
27243,25535
27314,26230
27185,26935
27625,26212
27428,26171
26699,41375
28403,41396
27598,26167
27074,26235
27360,26143
27168,26710
27444,26177
27439,25531
27101,26271
27353,26149
27429,26244
26997,26229
27553,26152
27649,26329
27282,26214
27451,25433
27440,26168
27678,39235
27498,26222
27264,26288
27383,26170
27927,26261
27330,25564
28931,25515
27646,26276
27446,26126
27401,26243
27354,41367
29648,54428
27522,41428
29283,26213
27501,26250
27607,25545
27666,26383
27703,26070
27314,26376
27990,26351
27676,25611
27183,26180
27431,25489
28609,26173
27252,26220
27661,26131
27394,27030
28891,25534
27538,26157
28959,26163
27667,26302
27399,26244
28429,26311
27775,26221
28142,26382
27614,26197
27653,26106
27766,25504
27920,26532
27913,26373
28057,26153
29005,27084
29029,26157
27819,25493
28964,26256
29188,26266
27754,26969
28074,26227
27530,26244
29137,26069
28307,25585
27482,26154
33417,26329
27836,26865
29460,26328
28892,26298
27899,26212
27606,26149
27923,25436
28825,26163
27687,26196
28572,26296
28128,26216
29539,25473
29091,26185
28322,26193
29112,26133
27587,41296
29421,26248
28382,26275
27613,26319
27754,26229
28200,26261
28658,25418
29211,32828
30834,25437
29573,26206
28641,26308
27615,26120
28418,26399
28357,26168
29107,26222
28785,26268
28701,41330
29359,41603
28676,41386
28314,26141
28775,26374
29181,26225
29170,26327
32269,26317
28311,26164
28124,26084
28723,26297
29076,25798
28601,26237
28963,26280
29004,26246
28418,25491
30272,25623
30609,25505
28745,26209
29686,41545
28617,26176
29174,26273
29857,26391
29488,25783
30831,26186
29662,26289
28973,26227
32738,26202
28810,26453
29155,26301
28596,25600
28263,25436
29023,26240
29472,26230
29765,26868
28734,25608
32853,26148
28631,26157
28966,26119
28249,26405
29654,26421
29188,26146
29042,25529
28416,25546
31226,26328
29287,26122
28886,25723
29489,25413
30938,26212
29092,26205
28302,26416
29130,26324
29763,26147
28933,26182
29803,26162
29482,26220
31256,26209
29127,26167
29737,25446
29136,25508
29836,26199
29841,26180
31802,26033
29285,26246
29196,41398
31671,25624
30213,26221
30584,26281
29386,26208
29898,26133
30538,26329
30282,26309
30950,26101
29607,26217
29605,26194
30272,26099
31646,26321
29863,26287
30274,26228
29091,26155
29355,26175
31120,26072
32063,26319
31117,26916
29718,26285
30497,26178
30579,26959
33280,26440
29867,26338
31749,25528
30649,26896
30641,26112
31763,26138
30301,26147
29828,27012
30306,26182
33450,26253
30077,26264
31080,25608
29679,26260
30635,26269
29766,26240
31712,25425
31998,26215
31597,26282
30821,27057
31167,26169
31167,26278
34414,26252
29789,25486
30174,26411
29634,25450
32066,26335
31877,25453
33840,26102
30715,25521
29668,25459
32365,26178
32263,26240
31624,26294
30597,26178
32903,25510
32570,25447
33330,26085
30789,26165
31109,26911
30993,25485
31145,26109
32688,26997
30783,26401
30904,26130
35872,26262
30286,26297
32917,26371
30187,25616
29853,26204
34816,26229
32178,26139
32875,26231
30048,26177
33448,25567
32257,26203
32157,26407
33345,25465
31220,26237
30309,26852
35539,25439
33643,26223
32422,26120
31673,26180
30988,25510
32784,26218
34525,26159
31669,26086
30639,26348
30369,25485
31332,25560
31865,26180
31249,25649
31546,26209
31047,26280
30767,26327
33950,41374
30478,41342
33716,25483
32391,26204
31756,26296
32757,25615
31296,41473
30619,25499
33158,26191
31364,26229
33584,26255
31723,26209
31493,26262
33011,26162
31592,26200
35589,27066
32960,26258
33900,26159
33157,26209
34849,54590
34200,26332
32636,26329
32106,26253
31872,26306
33162,26969
33031,25521
33693,26303
31151,26260
31788,26261
34012,26297
32610,26184
34348,27003
32596,26418
32173,26204
32013,26279
31843,26204
32019,26275
31488,26276
31061,26172
31302,26193
34000,26303
33820,25521
31904,26320
31607,26185
34896,26202
32619,41411
33310,26291
33412,26206
36032,41327
31588,25532
34408,41592
33652,26121
31619,26342
31584,25477
34167,26316
33050,26225
32978,26510
33595,25502
33047,26093
34302,26339
33169,26141
32575,26208
31945,25529
37066,25558
36257,26435
31546,26198
34847,25472
33882,26195
33492,26160
33180,26139
34384,25578
32476,26319
33628,26091
36606,26208
34216,26141
32662,26163
33702,26170
33571,41338
32984,41372
32603,26191
39062,26291
39288,26242
32760,25571
34010,26121
32728,26202
35454,25454
33263,41275
38920,26315
38877,26228
37208,26265
37112,26140
39573,26175
35987,26228
36967,26177
33308,26265
36707,26237
34153,26136
34600,26219
34415,26089
38089,25454
38504,26392
37463,26637
33951,26299
34354,25581
39182,26290
38805,26166
41303,26248
36952,26313
34048,26387
33572,26231
33119,26951
35652,26132
38908,26210
35204,26368
33896,25419
34743,25669
33949,26173
33840,26257
34582,25516
35474,25652
34695,26187
33480,26381
34702,27049
37325,26264
38581,26152
34005,26199
37610,26282
35393,26326
33137,26196
34024,26193
37046,26115
53198,27025
34058,26286
34487,26159
36278,25459
33989,25487
33281,26149
39421,26189
32418,26184
36251,26925
35220,25511
34372,26127
33317,26357
39003,41331
35122,25608
33971,41344
39062,25447
34652,26114
35840,25484
34550,25613
37989,41352
39114,26234
36237,26222
40200,26137
34639,26298
34709,26190
35103,26250
40943,26932
35048,26197
34746,26250
34303,26925
43720,26884
36955,26342
36727,26265
36190,26992
34115,26150
35933,26344
35486,26294
39749,26323
37326,26129
34390,26348
33419,25473
38728,25497
35570,26314
37888,26382
36389,26291
38074,26306
38860,26266
35945,26204
39680,26179
35399,26194
36033,32746
37284,27118
36726,26208
35443,26258
36209,26363
34983,26155
36030,26196
39836,25389
35443,26815
40318,26088
37867,26335
38574,26296
35759,25472
36727,27219
37401,41312
36199,41425
37477,25508
34366,25628
38013,41441
34928,26196
38548,26240
36283,26236
36115,26155
34870,26278
34734,26363
41571,26164
37665,25617
39383,25584
36758,26313
42196,26327
38618,26406
37614,25488
37447,25537
38536,26264
34438,26243
38081,41348
36768,41331
39263,26260
36837,25589
44624,41448
37905,26153
39883,25629
37869,26065
51621,26217
35934,26158
36745,26145
35973,26341
45161,26980
37415,26914
42341,26173
35727,26212
36809,26416
37180,26174
37428,26431
35423,26204
38430,27067
38531,25654
37204,26278
38208,26229
45292,26349
39841,26208
46826,26270
36604,26634
35673,26144
37440,26217
36931,26212
36524,25460
38758,26937
35817,26138
38802,26318
36862,26274
37372,26313
35907,26196
38953,26182
37490,39557
38706,26151
39915,26205
35512,26191
36003,41342
44101,25673
37663,26183
40991,26313
38529,25417
38069,26213
40291,26229
37357,25636
40124,26843
36478,26224
37206,26153
36668,26165
37953,26239
38075,26225
36601,25442
37195,26305
39548,26313
38130,26215
38671,26875
39242,26134
35411,26309
37117,26405
36712,41339
37000,26333
42447,26384
38716,26453
40070,25717
37364,26238
43066,26913
36706,26446
40980,26196
41195,26290
40233,26205
37432,26197
38792,25458
37410,26240
37423,26955
41606,26259
39492,26196
40864,41390
42982,41313
37451,41325
41663,25506
37644,41332
39127,26212
37009,26177
40268,26169
36823,27038
38481,25706
37888,26215
39089,25503
39866,26179
38137,26149
36064,25470
37648,25660
38532,25588
40034,26237
43087,25714
39725,26151
45922,26238
38953,26348
49943,41645
41856,25721
42352,26218
37961,25654
36482,26253
40478,26281
37906,25407
37997,25547
40971,26335
39219,26258
38079,25516
44317,26299
39097,26203
40818,26284
50332,25530
40208,26221
46356,27078
40146,26244
39952,26203
45414,26977
36581,26119
38602,25525
43210,26783
39312,26874
39577,25652
42059,25510
37300,25468
41288,25500
44983,26271
37246,26193
37590,26225
38429,26324
38392,39301
39546,26140
40930,25494
46389,26168
44428,26316
44468,26241
36944,25558
40044,25643
39223,26189
40982,26245
39156,26217
44575,26236
38965,26167
40661,26155
40992,26158
47725,26121
43162,25494
37930,26527
42066,25616
48182,26165
37965,26317
39952,26328
37429,26172
38684,26148
40339,26130
42987,25505
40214,41404
39469,26202
39031,26228
38792,26150
38346,26221
38823,26150
41824,26326
43168,26938
38677,26149
42201,25525
42481,26191
44661,25474
42518,26225
39797,26103
43494,26178
39909,26070
40301,25513
40608,25669
41319,25503
39221,26494
40188,25470
38960,41896
39845,26316
37630,26277
41467,25477
41694,26251
39037,26286
40918,26300
40343,26272
41259,26283
39346,25632
40436,26229
48436,26262
40802,26270
40891,41237
50367,41275
40612,25507
40252,26192
41341,25569
38687,26241
46174,25642
40067,26198
42274,26167
41787,26180
41020,26126
46925,26110
44050,26271
41936,26100
40236,26909
40074,26235
40105,26032
39807,26328
38575,26296
41093,26162
41671,25530
42345,26215
41383,26284
47222,26289
40000,25461
49171,26185
40693,26163
41278,26326
41677,26298
41591,26232
41092,25625
39376,26183
42789,26209
47220,25543
42891,26283
43617,25502
38607,25521
42893,26099
48148,26109
40820,26184
40485,26374
42638,53592
42252,26169
38976,26172
44195,25502
42021,26158
39378,26277
41291,26318
40705,26219
39946,26086
44324,26118
40686,25491
45282,25623
39952,41335
44568,26142
41357,25508
42222,25492
44072,26265
41390,25596
42845,26222
42542,27242
42228,26271
42520,26177
42012,26159
43476,26868
41525,26193
42661,25635
39959,25657
45921,26401
40539,25579
50367,26183
43627,26192
43588,26913
43300,26175
42232,26933
43598,26262
42324,26159
45335,26212
39736,26150
41831,26289
42381,26288
42895,26216
43969,25608
42239,25523
44109,26216
40579,25686
43258,26265
41852,26234
44510,25529
41507,26174
41124,26167
40555,25604
44423,26126
46055,27108
44589,26235
44440,26180
45940,26191
42364,26167
43634,26921
41944,26304
46643,26238
45861,26970
43369,26289
50217,41296
42633,26169
46114,25673
40240,26410
44023,25656
43009,25507
44714,26320
46719,26153
51546,26175
48564,26205
49965,26201
41626,26256
45564,41443
42998,25575
44814,26309
44125,26285
44143,26273
43107,26302
49008,57171
41155,26204
45603,26191
43814,26245
41673,26276
46014,26166
44624,26203
44263,26265
46867,26277
44056,26381
49179,26178
41961,26278
44637,26121
42170,25669
43248,25460
43118,25418
43382,25529
42428,25478
50871,26218
51471,26084
43255,25554
44477,26187
44368,27228
42275,26185
43464,26125
45253,26266
43783,25514
46036,26331
49282,25451
45182,26089
43281,25533
43433,26252
43432,26205
42074,26281
48129,26182
43602,26309
42210,26236
45731,26446
44773,26222
48109,26208
44714,25615
44532,26242
43105,26187
47242,26168
44611,26269
46240,26212
43889,26931
45694,26899
44599,25496
43589,26249
45614,26909
47229,26228
44634,26396
48669,26210
43568,26181
45793,26178
41466,25510
45626,26155
42902,26231
42782,25452
49992,26437
52508,26260
44072,25530
48605,26171
45030,26212
44070,26229
43001,26066
43571,26161
46704,26160
45404,26170
48209,26936
45108,25498
44630,25519
45271,26232
46449,26250
45196,26159
46418,26147
45138,25573
48366,26389
47467,25565
43420,26228
44855,25486
46250,25542
43168,26208
43936,26264
46783,26878
43625,30319
48388,25553
45164,25717
46748,26232
46768,25579
45763,26193
44297,26371
45784,26129
47719,26175
44255,26328
49455,26180
51231,55783
43338,26301
47703,27091
49786,26146
43865,27145
50580,26086
44245,26354
51203,26205
44186,26221
52429,26376
55069,25382
42966,26217
46979,25590
44833,26192
42539,25465
47032,26237
47612,26190
42341,25516
45820,27076
48501,26198
45891,26226
46626,26256
44511,26244
45219,26208
43867,26419
44436,26154
46668,26232
45479,26279
47008,26364
46204,25484
45454,25522
41970,26290
53364,26955
45502,26197
47149,26106
48211,26304
43292,26254
55066,26926
47317,26166
48919,26150
44190,25517
50226,26875
47253,27014
50574,25725
46385,26437
44450,32716
45271,26150
46629,26194
56355,26420
46419,25482
46474,25534
46509,26190
53445,26868
45376,26194
46935,27303
52351,26298
51163,26110
47887,26446
46840,25452
51232,26861
48391,26160
49353,25426
43666,26949
45282,26246
47999,26216
44963,25690
50370,26156
51573,26107
45790,26170
44063,26247
43969,25467
45321,26157
48454,26322
45886,25491
49426,26114
46635,25647
48040,41363
46798,41349
51351,26253
46812,26131
49118,25542
49976,27108
47909,26832
45780,26280
49290,26151
46934,26137
47642,25432
42765,26259
48289,26173
43833,26156
49736,26238
45298,25548
50323,25503
47768,26263
46926,25484
44843,26183
46134,26238
48148,26967
47453,26160
52578,41492
46646,26286
45800,26259
46092,26183
46757,26163
49553,26369
48059,26282
47440,26122
46381,26302
47132,26160
49848,25586
48264,25575
49741,26268
56772,26231
47488,26804
50058,26374
49257,25542
45289,26105
44848,26208
49717,26959
51104,26217
53363,26306
52868,26180
47095,26216
50439,26159
45187,26242
54002,26283
49289,26240
45022,25616
45602,26192
46056,25424
48415,26278
46540,56650
49943,26174
44160,26186
46242,26199
49605,26180
45971,26257
53488,25476
48255,26109
47815,26208
47091,26245
46724,26292
51624,25452
46705,25508
49694,26219
44744,26320
53495,26326
49552,26198
48030,25471
52739,25493
46590,26193
57237,26318
51026,26116
47258,26340
49676,26996
55009,26964
54298,26212
45957,26156
48818,26177
55578,41538
56637,25697
50859,41326
52954,26157
44957,26203
50049,25437
45380,25705
47856,26278
48368,26331
48227,26410
50389,26378
49813,26271
53081,25612
51370,26268
49268,26183
51372,26254
47263,26178
48611,26197
49848,26284
47598,31167
47354,26815
50664,26256
54236,26284
47469,26156
52615,26341
50170,26206
48037,26835
51937,26157
49737,26298
52092,26122
55018,26241
44643,26214
48024,26300
54502,26218
46883,25466
51565,26197
51504,26220
50577,26160
47833,26224
50916,27026
50047,41383
52348,25388
50588,26210
49198,26370
51041,41280
51269,53999
54540,41429
47910,26118
52374,26134
49244,26201
51681,26240
54068,26195
60003,26396
51015,25436
49175,26345
48969,26263
47002,26283
47797,26213
47570,26177
54818,25631
48321,26248
52430,41372
59679,26146
46881,26315
46431,25519
51533,25526
47989,25597
51153,26184
48355,25702
48653,26174
46712,25689
52262,25550
47121,25474
52549,26278
57670,26234
48484,27281
47900,25572
48047,26151
48470,26309
47397,26205
50279,26111
50154,26279
52394,26193
47220,26867
50456,26883
51016,25491
51326,26235
49345,26276
57730,26251
51417,26185
49040,26226
50028,26214
48674,26278
46821,26123
50068,26179
51573,26139
49079,25454
55435,25458
54281,26938
51391,26214
55548,26206
53312,26211
50407,26227
49145,26159
52224,26202
52631,26294
49882,26172
50063,26264
52976,26202
51379,26325
52791,25489
51988,26219
50490,26297
49469,26183
52087,26213
57761,41502
53112,25472
49896,26254
50369,26215
51423,26337
47263,27104
53802,26123
48538,27016
53696,25701
54001,25481
52200,26273
52622,26324
53034,26400
56696,26222
51253,26344
48821,26178
52203,26207
48174,25550
51248,26198
58182,26303
48699,26238
49920,26210
52770,26289
51754,27083
51620,26149
51998,26272
48712,26227
52051,26127
51991,26255
55473,26227
50627,26876
53869,26208
48355,26260
50152,26181
50747,26162
49846,25470
48710,26268
50081,26213
52405,26200
54439,25700
52985,41396
55275,26134
55495,26207
50422,26325
51114,26098
56952,26280
50935,26225
51175,25451
51488,27045
51992,26426
53718,25560
55903,26135
47417,26213
53280,25481
52054,25588
55878,26233
49173,26248
48966,26180
47929,26295
54169,26327
50353,25562
50427,26161
49175,26130
52550,25561
52576,26235
59105,26192
55062,25478
52317,26148
56188,26225
57031,26140
50361,26158
55355,25473
53409,26266
53498,25702
48178,25374
50964,26438
49914,26891
48850,26246
57464,26261
49248,26193
57494,26174
53505,26180
53931,26183
52116,25499
55870,26138
52698,26247
53678,26125
50749,26246
58374,26212
57925,26286
54016,26261
50457,26164
52256,26247
50974,26172
50602,25733
52145,41506
50912,41505
51000,41504
58174,26311
54909,26108
51448,26219
56175,26255
55125,26375
54673,25466
50649,25467
55919,26348
60346,26138
60801,26376
50695,26188
56486,26094
54456,26453
54538,26187
50405,26319
53142,26213
55681,26211
49308,25521
50038,26190
54921,26172
52647,26388
58284,25678
51778,41415
54242,41364
55202,41508
52212,41371
52390,41356
56458,26181
48879,28507
52099,26321
50931,26289
56695,25549
52675,25463
53905,26312
53062,26189
50589,26268
55285,25551
56493,25472
53538,26156
56677,26310
49989,26255
49895,26221
57443,26936
52956,26284
59238,26357
55504,26214
50530,26308
54432,26204
51714,25496
54768,25781
53511,26127
58295,26143
53972,25423
53258,26192
55997,25649
56009,26349
54575,25458
52478,26212
52044,26439
57072,26952
54262,26183
50908,25521
55832,26242
51036,26929
56034,26262
54250,26229
53125,25541
53880,26248
55184,26225
50595,26170
54275,25563
57343,25463
55311,26216
56002,26137
51709,26298
52801,26230
60461,26257
54182,26128
58912,26261
54200,26156
51204,26278
59969,26226
54115,26380
53845,26268
51739,26135
58715,26322
52662,26179
50122,26363
60059,25496
55145,26187
60382,26363
57635,26298
56867,26202
54079,26292
54518,26389
57340,26331
57766,25424
57090,26173
60377,26255
52404,26922
50719,26187
62515,26313
54905,26279
58292,27045
51960,26219
52126,25570
53043,26194
53514,25588
51765,26246
59666,26845
56039,26256
52037,26294
59600,26126
51009,25690
53534,26207
57309,25675
57538,25438
55489,26417
53026,27043
55214,26274
63027,26232
60641,26340
53491,26918
54279,26274
53563,26257
52862,25472
54647,41346
51628,26174
58646,26252
60917,26264
57494,25479
53304,26228
54995,25500
54640,26147
59969,26173
54143,26131
56361,26324
60448,25515
57687,26965
59343,26203
56424,26187
55588,26232
54879,26233
54248,26238
59281,26241
54830,26094
49883,26240
64266,26282
55528,26240
57202,26287
56610,25567
52258,26163
52334,39145
54641,26144
59862,25496
55894,25476
53557,25656
57863,26171
59736,25568
52490,26289
52057,26254
54617,26151
59639,26137
57558,26194
59916,25440
52273,26294
57286,26200
54637,26332
54160,25571
56732,27033
59245,26222
59232,26285
56128,39259
65307,26181
53492,26258
53551,26259
61068,26221
51947,26221
60245,26159
54660,25530
54591,26341
58273,25535
57275,26183
55800,41331
62705,26242
58356,25448
60839,26140
63131,26456
53698,26181
55572,26230
60281,26271
53209,25450
64385,26247
59459,25714
63272,26176
57923,25574
53899,26362
56823,26254
59019,25483
54396,25523
53497,25479
56643,41491
61004,25612
57645,26320
57735,26155
58633,26203
59213,26189
55606,26300
54234,26191
61294,26383
59174,25592
53498,26206
54326,26312
61614,25519
60894,26161
55238,26154
57734,26145
58163,27003
59258,26284
62581,25622
58748,26175
59643,26133
53424,25514
63095,25575
57721,26178
55337,26142
54914,26284
60286,25450
57296,25519
63874,25620
59378,26178
57251,26860
55727,25448
57400,25559
55737,25561
54295,25480
54316,26167
54757,26351
57119,26264
53194,26226
56428,27352
56174,25595
54166,26916
57480,26147
56758,26927
55340,26240
55210,26172
58881,26307
66247,26267
67684,41487
57560,41545
55807,26269
54875,25375
58554,41533
61174,41426
60141,25479
58741,26250
57788,26194
54651,26230
56408,26228
56228,41377
56865,54517
62194,54423
57190,25498
55866,26421
55060,26176
59629,26200
56346,26229
62882,26265
54676,26151
62544,26266
54783,41325
62732,25581
60139,41300
60195,26181
59997,41446
53148,25615
53927,41396
54780,25479
56025,26303
61419,26183
55508,26207
56405,26206
54292,26254
62979,26302
65636,26809
55146,26436
63051,26143
59285,25483
58179,26981
62105,26444
58351,26331
57954,26253
62934,26232
60257,26292
56369,26215
58958,26397
56189,26453
55910,26417
55598,26238
58400,26184
60179,26207
55815,25622
59086,26294
54577,41344
61594,41528
59607,25625
57164,26193
60661,26108
62174,26144
61304,25494
56156,26111
61973,25488
56243,26210
58190,26211
57188,26266
55469,26222
61419,26179
62821,25498
58459,25561
66429,26214
60582,26146
55649,25484
55509,26918
57407,26319
58518,26253
57073,26256
57770,26230
62750,26392
61079,26274
60926,26216
56569,26319
60467,26225
61725,26168
59325,26168
57503,25519
57192,26180
62565,26183
53672,26142
55696,26902
57968,26200
58484,25478
55868,26320
56627,26236
55755,26205
58861,26166
65925,25597
64195,26141
56772,26194
62587,25496
58622,26167
57768,26131
60727,26364
59305,25517
58698,25699
64514,26316
64201,25497
56772,26230
57125,26356
58120,26251
57906,26068
58596,26143
60711,27055
59751,31194
60660,26310
56339,26158
59785,26265
59553,26190
62169,26147
56689,26097
64338,26224
57256,26860
57951,25563
57409,26141
61462,25465
59839,26251
65112,26232
58296,26176
58266,26328
59438,26190
60161,26137
61405,26155
61960,25634
55851,26242
58882,25533
56932,26210
58214,26397
58980,26216
64313,26291
59539,32296
60297,25721
60098,26067
59232,41323
65357,26240
59739,26118
59912,26181
57667,26168
56707,26279
61934,26167
58771,25608
61135,26175
56838,26224
58955,26943
58211,26384
58800,26200
56005,26401
63173,26193
60493,26275
68621,25548
55680,26159
55601,25574
61409,26179
65251,26264
64874,25424
58816,26978
62372,25431
56302,25474
60844,26081
61772,25412
57689,26187
55406,25540
59731,25493
60402,26436
60297,26196
65536,25709
60472,26342
60835,26133
61739,26173
60299,26291
59579,25536
61659,26251
60854,26146
71818,25559
62445,26142
60422,26861
64796,25463
64568,26329
63711,26189
59757,26178
65004,26239
59277,26884
62408,26242
67180,25549
63608,26175
64671,25419
66478,26316
58080,26940
60127,41382
59505,26262
62819,26180
63307,26271
59614,26225
58006,25408
58732,26296
61551,26351
59620,27095
58832,25477
58933,26838
66916,26198
63435,25533
66615,26211
62818,26180
61867,26255
60774,25449
60758,26092
60542,26929
59713,26244
66222,26241
62135,26287
67241,26241
59370,26191
59480,26174
66360,26244
61629,26337
59014,26332
64191,25499
60557,26323
64453,26154
60920,26991
59061,26961
65319,26159
67005,26059
64451,25447
62730,26194
62075,26275
59702,26235
63669,26240
61383,26588
63203,26192
60397,26250
60886,26340
62835,72036
60679,26136
60969,44346
63684,25561
58577,25504
60618,26293
60772,26260
70332,26125
64496,26147
60047,26199
62084,26267
59791,27012
64109,26291
62572,26380
63707,26139
67511,26244
61855,26985
62371,25735
64214,25603
59569,26154
63087,26211
59752,26138
61900,26218
63528,26178
59881,26214
62146,26326
59935,26215
63845,25999
61371,25706
60625,26167
61630,26349
63956,26145
63110,26217
63915,25478
62361,26241
59249,26176
59878,26215
59917,26228
58149,25593
61756,25693
61578,26406
63443,26175
61087,25774
66267,26263
60917,26221
61146,26218
61934,26244
62872,26317
63339,26216
63529,41486
63343,26196
59922,26232
66243,26192
65233,26138
61629,41411
59312,26164
69373,25483
60698,26930
64939,25575
63190,26266
64015,26181
60606,25496
62452,26151
61969,25499
65206,26089
67293,30972
62580,26379
65136,25643
67366,26311
60824,26147
63459,26128
61264,55883
61328,26109
60240,25635
62124,26187
60791,25727
62603,25477
61703,26956
66356,26208
63210,26182
62170,25422
65168,26288
60406,26158
59930,26288
60146,25584
67694,26144
68807,26295
60289,25440
65175,26314
64439,25475
65671,25465
63273,26239
61126,26264
62892,26090
62262,26474
69828,26163
60927,26319
62048,26124
67515,25543
65957,26143
64731,26849
61221,25421
70314,26159
64245,26212
62851,26387
62287,26170
62329,26344
61716,26305
61806,26246
62294,25460
61304,26200
66050,26246
69514,26302
61309,26222
64748,26226
61646,25472
65207,25497
70590,26232
62043,41340
67570,26199
60147,25734
72848,26257
67235,26244
70894,26306
66750,26379
62691,25491
64099,26108
66507,26282
63550,25681
62681,26119
63103,26184
66773,26180
62287,26131
65520,25434
70557,25483
68075,26181
62265,26221
69904,26205
61839,26129
64601,25612
62115,26891
60217,26198
61319,26198
66190,26204
64962,26119
66075,26272
64650,26282
61440,25496
65223,26246
65988,26127
75479,26235
60800,26174
62953,26162
63861,26900
61417,26394
64382,25516
61373,27132
63469,25614
66505,26121
65630,26272
64273,26169
63446,26217
60683,26355
67463,26141
68457,26954
64451,26238
65279,26192
69029,26232
66935,26217
63849,26184
60976,26344
62231,26142
61926,26222
69851,26315
62764,25442
68138,26242
59997,25558
69931,26329
64154,26167
64136,25376
63272,26196
64427,25489
66367,25514
69240,26248
62759,25679
65264,54558
64059,26222
62539,26209
64339,26352
69504,42519
64519,41409
68304,41443
74357,41294
63757,41391
70747,41453
66113,25527
62760,26148
63732,26161
62628,26234
65582,25542
64151,26180
63057,26192
66295,26153
65042,26317
67958,25482
65212,26203
62385,25584
62130,26186
65775,26275
72247,25501
63830,26280
66657,26181
66455,26232
67075,26344
73168,26226
64739,26165
66738,26198
62843,25534
65558,39916
66092,26195
65669,26247
64785,25513
65220,25486
69963,26273
70732,25600
66334,26325
63616,25711
64264,26185
69196,26130
64936,26058
64072,26168
65304,26348
67232,26207
65284,26108
64742,25503
65855,26288
63327,25510
68139,26356
68754,26221
60936,26155
68013,26108
63713,26243
68751,26880
65350,25487
66821,26245
64447,41408
66471,26952
71055,26220
64211,26274
64978,26154
68342,26146
69148,25614
69148,26086
67699,26264
60939,26295
67095,25455
63786,25441
67809,25468
67993,26172
65501,26266
64537,26321
83263,25435
64297,25538
65625,26169
66737,31815
62496,26319
68177,26906
65999,26206
66801,26159
66047,26205
