1,1.363989,0.00139
2,1.378785,0.001404
3,1.38989,0.001378
4,1.302628,0.001371
5,1.427016,0.001373
6,1.324403,0.001496
7,1.383304,0.002242
8,1.368139,0.008253
9,1.454466,0.06555
10,2.625558,0.662289
11,33.59888,7.721119
12,330.005393,96.946555
